,name,review_time,review
,Ashok G,a year ago,"Lot more happens over a coffee with Startups , Ideas ...a startup enthusiasts hub"
,Vishnu J Mohan,a year ago,"A nice place to sit, relax and enjoy coffee"
,Jogi Jacob,a year ago,"New owners is undertaking the business I believe. Still, if you ask for a proper hangout place, this qualifies in the top list"
,Thomas Tibu Abraham,a year ago,
,Anshad A Kalam,a year ago,
,reshma s,a year ago,
,DEEPAK NAGARKOTI,a year ago,
,Deepthi Valsan,a year ago,"Not really happy with the experience. The coffee we ordered was not that great. It was too bitter even after they provided it with icecream. Brownie with ice cream also was a sad experience, not worth spending Rs 220 for it. Overall bill came to Rs 720 after ordering 2 coffees and brownie. Not worth it!"
,Max,a year ago,
,Sabu Mathew (SPLENDORS OF NATURE),a year ago,
,Manoj P,a year ago,
,Ram Saran R,a year ago,
,Arun Sekhar,a year ago,
,Abish Jose,a year ago,
,Jeevan As,a year ago,These guys pretend like they're ccd and loot people..it was good once
,Ishan Basu,a year ago,
,sajith vijayakumar,a year ago,
,VISAKH O B,a year ago,A beautiful place to enjoy your evenings
,a_run rocky,a year ago,
,Nandita Nair,a year ago,
,Nishad N,a year ago,
,Shaheel Khan,a year ago,
,Vineeth VS,a year ago,
,Prasanth Ravi,a year ago,
,Joshua Dev,a year ago,
,Swapna MK,a year ago,
,Kiran Karppakam Kuzhanthavelu,a year ago,"Calm and quite, and a perfect place for meetings and to chill❣❣❣"
,Sajay Poomarathil,a year ago,
,Mithun s,a year ago,Calm place
,Akshay Sujith,a year ago,Lacks quality in menu
,Salman Anwar,a year ago,
,Dony Thomas,a year ago,
,Haritha Viswanath,a year ago,
,Allen Johnson,a year ago,The ambience is nice tho the coffee is overpriced for the quality it provides
,Ijaz A,a year ago,"Disgusting coffee in town. This used to be a great place under orginal CCD brand , sadly they're no more associated with brand. The attitude of the staff is also terrible 🤷🤷🥴 …"
,Arathi S,a year ago,Superb coffee brew and service. It's quite bustling place and ambience is good too.
,thara s,a year ago,Very calm and friendly atmosphere
,Chandralekha S K,a year ago,
,Dileep Parakkal,a year ago,Good place to have meetings and all...they do have outdoor & indoor areas
,Lolboi Cam,a year ago,Average beverages. Good place to sit in.
,aaron mathew,a year ago,
,Deepa Asok Kumar,a year ago,Loved spending time.
,Arun C,a year ago,
,Krishna Moorthy,a year ago,
,AFSAL S,a year ago,
,Arun Senan,a year ago,"This is not the Cafe Coffee Day coffee chain, it used to CCD but now it is just Coffee Day. …"
,Nishanth Sr,2 years ago,
,Gokul Gopan,2 years ago,
,Anantha Krishnan,2 years ago,Worst hot chocolate and driest cake i have ever had
,basil sukumaran,2 years ago,
,UTHARA PRADEEP,2 years ago,
,スビンSubin,2 years ago,Ordered cold coffee but lacks sugar packets got 2 each packets for 4 tea otherwise tea will be good with right sugar mix.
,Jeena Peter,2 years ago,Good place to chill
,kiran v,2 years ago,
,Mridul Ashok,2 years ago,
,Priya Kairali,2 years ago,
,CA Raghul S R,2 years ago,
,Rohit Vinod,2 years ago,
,RAHUL RK,2 years ago,
,Aravind Kannan,2 years ago,
,Aswin S,2 years ago,
,Delete Hacked,2 years ago,
,Lars-Erik Olsson,2 years ago,
,silpasekhar,2 years ago,Tasty food...best ambience at nights..
,MUHAMMED HANSAL,2 years ago,
,Priyamvada Shankar,2 years ago,
,Saji George,2 years ago,"Sorry to say, first of all the coffee was pathetic, not sure if this run just to keep it open. Oh I did like the cookies, chocolate cookies. Have to say the place is kept well, a big excuse because no plates or cups , I am glad we just had …"
,Dr Siddharth Vijayan,2 years ago,
,Ashish Babu,2 years ago,
,Vishnu Venugopal,2 years ago,
,Haris N Muhammed,2 years ago,
,Sandeep Joseph,2 years ago,
,Shiras NiLa,2 years ago,
,ARJUN,2 years ago,"Very hygienic place
Nice place to sit, relax, talk to friends or read something.
I don’t think I need to mention anything about the beverage or snacks here as …"
,Syam Prakash,2 years ago,
,Deena Grace,2 years ago,
