,name,review_time,review
,Navya M,9 months ago,The chicken plater was amazing recommended by Mr . Ravindra good service 👌👌 …
,Sheetal Ganeshgudi,9 months ago,
,Sandeep P,9 months ago,
,bhargav deka,9 months ago,
,Gladson Varghese,9 months ago,Nice ambience and quick service.
,pruthvi raj,9 months ago,
,Mayan Kumar Singh,9 months ago,
,Kush Oholic,9 months ago,"It was a good experience in the cafe, the person I was with was also happy, the conversation went well. I will definitely go there again.."
,Ramakant Mahadik,9 months ago,Service was like NO... even after no crowd
,Sijo Joseph,9 months ago,
,Arun Kumar,9 months ago,
,Shreyasi Das,9 months ago,
,Charan Jain,9 months ago,
,Lakshmi Narasimha,9 months ago,
,Shiva Krishna HR,9 months ago,"One of the great CCD I have ever been, best in class. CCD is the crown of Organised coffee shop. Wide variety of Coffee to pick from with varieties of snacks, short eats. For any kind of meeting this best place"
,Kavya ddc,9 months ago,
,Kamal P,9 months ago,"Everyone know about CCD... Go grab a coffee chillout and enjoy the moment... Awesome place, love it ❤"
,Indrazith Shantharaj,9 months ago,It's a nice place with a good ambience and good parking facilities inside the city.
,Aditya D'Mello,9 months ago,
,Lynda Andrew,9 months ago,"A place with great ambience to chill out with friends.
Had cold velvet coffee, expresso martini and chicken club sandwich."
,Sanjeev Kapoor,9 months ago,
,Tanya Shrivastava,9 months ago,
,Area of Interest,9 months ago,
,Nikhil varma,9 months ago,
,Suraj Nilagiri,9 months ago,
,István Frank,9 months ago,
,Khanindra Barman,9 months ago,
,Amandeep Singh Shienh,9 months ago,Perfect location. Great ambience. Good coffee. You can get stuff to eat and drink here and then go for a short picnic in cubbon park.
,Imran 112,9 months ago,
,Pratik Khandelwal,9 months ago,"Incompetent, useless and unprofessional staff. Took our order and after making us wait for 30 minutes came and asked us to place order again. The guy at the billing counter still had unapologetic and good for nothing attitude."
,Nandini K,9 months ago,This is my most special place 💝 and it all started from there ❤️ to continue forever ♾️. …
,Nitesh Kotian,9 months ago,
,Sandesh Vijohar,9 months ago,
,Dilsheen Kaur,10 months ago,
,Fernando G,10 months ago,"Great ambience, Great Service, Great Quality"
,Chandan HM,10 months ago,
,Weswap Store,10 months ago,
,Sundar Esh B,10 months ago,Excellent for biz chats
,Sumeru Patil,10 months ago,
,Chaithanya B N,10 months ago,
,Sanjay,10 months ago,Iconic place... Relaxing atmosphere... Good parking area and a great place for short meetings... AC wasn't working effectively... Place can become busier as the day goes by... Try their Tiramisu Frappe...
,Niraj Kumar,10 months ago,
,Pinky Thekkinien,10 months ago,
,Rocky sr,10 months ago,
,H D Aniruddha Kedlaya (Ani),10 months ago,
,Pruthvi U,10 months ago,
,Sai Prithvi Dev,10 months ago,
,Girish Joshi,10 months ago,Good atmosphere..... To catch up with a friend or to have a simple business discussion over a coffee
,Kailash Choudhary,10 months ago,
,Chandru SL,10 months ago,Nice place sattva Global city
,sam n,10 months ago,Prime location. I think it's the costliest of all the coffee day outlets. Food is good. Nice ambience. Drawback is that there is only one urinals which makes a person wait longer.
,The Metropolitan Post,10 months ago,
,Roshal Pais,10 months ago,Only if i could go there every day! 💯 …
,Dustin David,10 months ago,
,Khalandar Shariff A,10 months ago,10 on 10
,Abhilash Abhilash,10 months ago,
,Mekhla Upadhyay,10 months ago,
,Ajay Kumar,10 months ago,
,manish joshi,10 months ago,
,Piyush Gupta,10 months ago,"Very nice premium branch of CCD, spacious, airy, luxurious seating and excellent food. Service just felt a little bit slow."
,Prince pavanN,10 months ago,
,Amar Karan,10 months ago,
,Jayashree Naik,10 months ago,
,Rajesh Vennamaneni,10 months ago,
,Sugavaneswar Periasamy,10 months ago,Amazing place to hang out late night!
,Chethan c Chethan,10 months ago,
,Salim S,10 months ago,
,K Vittal Rao,10 months ago,One of the best circles to enjoy coffee & snacks with family and friends without any disturbance
,Mahesh Kumar,10 months ago,
,Aravind Deivendran,10 months ago,
,Sagar kumar,10 months ago,
,Sanjay Ravikumar,10 months ago,
,D Mishra,10 months ago,
,Amar Karan,10 months ago,
,Anirudha Jois,10 months ago,
,vimala kishore,10 months ago,Stinky toilets
,Abbu Jyothireddy,11 months ago,Nice place Family time
,Siri Kanna,11 months ago,
,Hitesh Jain,11 months ago,This is the best place to go for even if it's bit late night. I tried it's italian cuisine. Loved it. Best garlic bread ever had along with pasta. Amazing ambience. Beautiful place.
,Bopanna Bollianda,11 months ago,A well managed CCD👍 …
,murali surya,11 months ago,Super
,Sushmitha T,11 months ago,They have the worse helpline. I had to call 5 times and the last three times they cut my call. I had a very simple query about the conference room to which no one was able to give me an answer. Over the years it seemed like CCD was getting …
,Raksha Kokala,11 months ago,
,Joy Kr,11 months ago,"Expensive, we paid almost 800 rupees for 2 cold coffees"
,Smita Prajapati,11 months ago,Service is very poor
,askhutaija banu,11 months ago,
,Manish Saran,11 months ago,
,Ashok Babu,11 months ago,
,Ashok Babu,11 months ago,
,Boregowda KC LIC Mandya,11 months ago,
,Tejas Rege,11 months ago,"I'm writing this review from their own WiFi.
This is probably the worst place I've come to in Bangalore. …"
,Arun K B,11 months ago,
,Jeevakanth Kandasami,11 months ago,
,Amit Parashar,11 months ago,
,M Mandy,11 months ago,It is the corporate office of the CCD.Went for  business purpose. Overall experience was good.
,Nagesh S,11 months ago,
,Sandeep Pathak,11 months ago,
,Girish Hiremath,11 months ago,
,MD Ateeq 9252,11 months ago,
,Naveen Varadarajan,11 months ago,Place that I have visited frequently in the past but service has deteriorated significantly
,Gangadharagowda K,11 months ago,
,Atindra Nath (Ati),11 months ago,
,Mohit Khan,11 months ago,
,Lubna Javed,11 months ago,
,Vinaya Prabhu,11 months ago,
,DrShankar Kn,11 months ago,
,Chaitali Chauhan,11 months ago,
,Sameena Shaikh,11 months ago,
,Utkarsh Raj,11 months ago,
,Srinivasan Natarajan,11 months ago,The ambience and service are good. The price is too high. But business people can spend a nice time.
,Super Manzoor,11 months ago,Good
,Naveen Karki,11 months ago,"Booked place for business meeting. AV connectivity, internet connectivity was poor. …"
,ankit gupta,11 months ago,nice ambiance
,Ritam Kabiraj,11 months ago,"It is very near to Cubbon Park, so basically you can grab a coffee post a running session in the park. It is very big and the ambience is so gooood ! Try chicken sandwiches here as they make it so well"
,Chandrakala 23,11 months ago,
,Aruna R,11 months ago,"One of the best place..  for setting up a casual meeting or a formal Date.
The place is posh and done well, the cafe has their head office on top. So it’s one of their best experience cafe. …"
,David James,11 months ago,"Noisy, jarring music."
,anjana ajit,a year ago,
,Harish Hare,a year ago,
,kattungal sidharthan,a year ago,Nice place for casual dining
,Syed Faiq,a year ago,Good service.
,PRAVEEN KUMAR Rajappa,a year ago,
,Saurabh Patel,a year ago,"Great place, pleasant ambience, great for deep conversation. Outdoor seating at night is one of the best you can ask for."
,Arijit Das,a year ago,One of the signature stores from CCD. Have some great collection of Mysore and Odissa coffee. There are also different methods of brewing coffee that they will demonstrate. You can also buy coffee beans there. …
